No,family,smiles,smiles_ox,smiles_red,Type,Proton_transfer,Electron_transfer,potential_SHE,peak_current_ratio,Concentration_[mol/L],solubility_max,solubility_min,potential_anodic_peak1_ v[100mV/s],potential_cathodic_peak1_ v[100mV/s],potential_anodic_peak2_ v[100mV/s],potential_cathodic_peak2_ v[100mV/s],pH,additional_potential_anodic_peaks,echem_reversibility,Scan_rate mVs^-1,Comments,Multiplicity_Ox,Multiplicity_Red,MolWt_Ox,NumHAcceptors_Ox,NumHDonors_Ox,MolLogP_Ox,HeavyAtomMolWt_Ox,NumRadicalElectrons_Ox,NumValenceElectrons_Ox,MxnAbsPartialCharge_Ox,MinAbsPartialCharge_Ox,MolMR_Ox,NumHeteroatoms_Ox,FpDensityMorgan1_Ox,MolWt_Red,NumHAcceptors_Red,NumHDonors_Red,MolLogP_Red,HeavyAtomMolWt_Red,NumRadicalElectrons_Red,NumValenceElectrons_Red,MxnAbsPartialCharge_Red,MinAbsPartialCharge_Red,MolMR_Red,NumHeteroatoms_Red,FpDensityMorgan1_Red,MolWt_Ox,NumHAcceptors_Ox,NumHDonors_Ox,MolLogP_Ox,HeavyAtomMolWt_Ox,NumRadicalElectrons_Ox,NumValenceElectrons_Ox,MxnAbsPartialCharge_Ox,MinAbsPartialCharge_Ox,MolMR_Ox,NumHeteroatoms_Ox,FpDensityMorgan1_Ox,MolWt_Red,NumHAcceptors_Red,NumHDonors_Red,MolLogP_Red,HeavyAtomMolWt_Red,NumRadicalElectrons_Red,NumValenceElectrons_Red,MxnAbsPartialCharge_Red,MinAbsPartialCharge_Red,MolMR_Red,NumHeteroatoms_Red,FpDensityMorgan1_Red,MolWt_Ox,NumHAcceptors_Ox,NumHDonors_Ox,MolLogP_Ox,HeavyAtomMolWt_Ox,NumRadicalElectrons_Ox,NumValenceElectrons_Ox,MxnAbsPartialCharge_Ox,MinAbsPartialCharge_Ox,MolMR_Ox,NumHeteroatoms_Ox,FpDensityMorgan1_Ox,MolWt_Red,NumHAcceptors_Red,NumHDonors_Red,MolLogP_Red,HeavyAtomMolWt_Red,NumRadicalElectrons_Red,NumValenceElectrons_Red,MxnAbsPartialCharge_Red,MinAbsPartialCharge_Red,MolMR_Red,NumHeteroatoms_Red,FpDensityMorgan1_Red
22,Naphtoquinone,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,O=S([O-])C1C=C(O)C(O)c2ccccc21,Negolyte,2,2,0.333,1.0594093,0.001,0.01,,0.391,0.362,0.282,0.235,0.0,No,quasi,100.0,,1,1,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112
23,Naphtoquinone,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,O=S([O-])C1C=C(O)C(O)c2ccccc21,Negolyte,2,2,-0.128,1.08,0.001,0.01,,-0.051,-0.187,,,7.0,No,reversible,100.0,,1,1,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112
24,Naphtoquinone,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,O=S([O-])C1C=C(O)C(O)c2ccccc21,Negolyte,2,2,-0.43,0.38,0.001,0.7,0.63,-0.277,-0.571,,,13.0,No,quasi,100.0,,1,1,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112,242.274,3,1,3.234000000000001,228.16199999999995,0,92,777,0.2279840463214211,68.80580000000003,3,1.1111111111111112
25,Naphtoquinone,O=C1C=C(O)C(=O)c2ccccc21,O=C1C=C(O)C(=O)c2ccccc21,Oc1cc(O)c2ccccc2c1O,Negolyte,2,2,0.308,0.81,0.001,0.01,,0.414,0.217,,,0.0,No,quasi,100.0,,1,1,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0
26,Naphtoquinone,O=C1C=C(O)C(=O)c2ccccc21,O=C1C=C(O)C(=O)c2ccccc21,Oc1cc(O)c2ccccc2c1O,Negolyte,2,2,-0.194,1.2,0.001,0.01,,0.013,-0.401,,,7.0,No,quasi,100.0,,1,1,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0
27,Naphtoquinone,O=C1C=C(O)C(=O)c2ccccc21,O=C1C=C(O)C(=O)c2ccccc21,Oc1cc(O)c2ccccc2c1O,Negolyte,2,2,-0.48,0.73,0.001,0.96,0.82,-0.443,-0.54,,,13.0,No,quasi,100.0,,1,1,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0,174.155,3,1,1.5075,168.10699999999997,0,64,777,0.22767646432491292,45.81480000000001,3,1.0
28,Naphtoquinone,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c(Cl)c(Cl)c(O)c12,Negolyte,2,2,,,0.001,0.01,,,,,,0.0,No,irreversible,100.0,,1,1,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125
29,Naphtoquinone,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c(Cl)c(Cl)c(O)c12,Negolyte,2,2,,,0.001,0.01,,,,,,7.0,No,irreversible,100.0,,1,1,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125
30,Naphtoquinone,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c(Cl)c(Cl)c(O)c12,Negolyte,2,2,0.4,,0.001,0.01,,0.407,0.345,-0.204,-0.444,13.0,No,irreversible,100.0,,1,1,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125,259.04400000000004,4,2,2.166,255.01199999999997,0,82,777,0.21014481308397084,57.16460000000001,6,0.8125
31,anthraquinone,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,Oc1ccc2c(O)c3cc(O)ccc3c(O)c2c1,Negolyte,2,2,0.39,0.83,0.001,0.01,,0.067,0.01,,,0.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112
32,anthraquinone,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,Oc1ccc2c(O)c3cc(O)ccc3c(O)c2c1,Negolyte,2,2,-0.38,0.9,0.001,0.01,,-0.326,-0.418,,,7.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112
33,anthraquinone,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,Oc1ccc2c(O)c3cc(O)ccc3c(O)c2c1,Negolyte,2,2,-0.701,1.1,0.001,0.59,,-0.64,-0.763,,,13.0,No,reversible,100.0,,1,1,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112,240.21399999999997,4,2,1.8732,232.14999999999995,0,88,777,0.19415555535454665,63.07860000000002,4,0.6111111111111112
34,anthraquinone,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Oc1c2cccc(O)c2c(O)c2c(O)cccc12,Negolyte,2,2,-0.3,0.9941929,0.001,0.01,,0.332,0.396,,,0.0,No,reversible,100.0,,1,1,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666
35,anthraquinone,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Oc1c2cccc(O)c2c(O)c2c(O)cccc12,Negolyte,2,2,-0.365,0.3871332,0.001,0.01,,-0.349,-0.367,,,7.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666
36,anthraquinone,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Oc1c2cccc(O)c2c(O)c2c(O)cccc12,Negolyte,2,2,-0.537,1.0,0.001,0.01,,-0.5,-0.568,,,13.0,No,reversible,100.0,,1,1,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.873199999999999,232.14999999999995,0,88,777,0.20146748032517647,63.07860000000002,4,0.6666666666666666
37,anthraquinone,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,Oc1cccc2c(O)c3c(O)cccc3c(O)c12,Negolyte,1,2,-0.17,0.1817451,0.001,0.01,,0.296,0.263,-0.008,-0.024,0.0,No,irreversible,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666
38,anthraquinone,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,Oc1cccc2c(O)c3c(O)cccc3c(O)c12,Negolyte,1,2,-0.3,0.4890799,0.001,0.01,,0.023,-0.02,-0.104,-0.125,7.0,No,quasi,80.0,80 mV/s,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666
39,anthraquinone,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,Oc1cccc2c(O)c3c(O)cccc3c(O)c12,Negolyte,2,2,-0.52,0.79,0.001,0.15,0.13,-0.429,-0.61,,,13.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788131111534088,63.07860000000002,4,0.6666666666666666
40,anthraquinone,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,Negolyte,2,2,0.5,0.73,0.001,0.01,,0.025,-0.009,,,0.0,No,quasi,80.0,80 mV/s,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222
41,anthraquinone,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,Negolyte,2,2,-0.4,0.5,0.001,0.01,,-0.386,-0.408,,,7.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222
42,anthraquinone,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,Negolyte,2,2,-0.546,1.2,0.001,0.59,0.52,-0.512,-0.574,,,13.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788883433622947,63.07860000000002,4,0.7222222222222222
43,anthraquinone,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,Negolyte,2,2,-0.001,0.6,0.001,0.01,,0.028,-0.022,,,0.0,No,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666
44,anthraquinone,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,Negolyte,2,2,-0.407,0.4,0.001,0.01,,0.049,0.028,-0.103,-0.285,7.0,Yes,quasi,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666
45,anthraquinone,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,Negolyte,2,2,-0.496,1.05,0.001,0.15,0.11,-0.465,-0.522,,,13.0,No,reversible,100.0,,1,1,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666,240.21399999999997,4,2,1.8732000000000002,232.14999999999995,0,88,777,0.19788303187857287,63.07860000000002,4,0.6666666666666666
46,anthraquinone,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,O=C(O)c1cc(O)c2c(O)c3c(O)cccc3c(O)c2c1,Negolyte,2,2,0.041,0.39,0.001,0.01,,0.057,0.032,0.057,-0.309,0.0,No,quasi,100.0,,1,1,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571,284.223,5,3,1.5714000000000001,276.159,0,104,777,0.33534297059682755,70.03790000000001,6,0.8571428571428571
